uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews
11dde0fb9c045536e7456f4b8ff22040,pp5003162064,Stafford® Travel Flat-Front Suit Pants–Big & Tall,"These suit pants have season-spanning style in a resilient fabric that won’t get road-weary. And they’re machine washable, too. wrinkle resistant classic fit zip fly with button tab and hook-and-eye closure flat front front slash pockets back button-through welt pockets lined to the knee hemmed fabric: wool/polyester lining: polyester washable imported dry clean only Jacket is dry clean only",138.99,66.46,Stafford suits & sportcoats,jcpenney|Stafford suits & sportcoats,4.5 out of 5,http://www.jcpenney.com/stafford-travel-flat-front-suit-pants-big-tall/prod.jump?ppId=pp5003162064&catId=cat1006160086&&_dyncharset=UTF-8&urlState=/men/shop-brands/stafford/stafford-suits-sportcoats/52/_/N-gn1i3aZ1z140vp/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0904201317062649M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0904201317062599M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_3984315594001_JCP-MENS-SUITS-V6-th.jpg?pubId=1232842441001",STAFFORD,8,"{""review""=>[{""review_1""=>""In my not-so-humble opinion, suit pants must have cuffs. These suit pants, however, although they are well-made from good quality cloth, do not come with cuffs. JCP used to offer suit pants cuffed, uncuffed or unfinished. They should go back to that practice.""}, {""review_2""=>""These are great suit pants! I ordered them for my husband, as we have been searching for a nice, comfortable suit for months. These pants and the corresponding jacket are great! We have to get them hemmed, but other than that, these are great and I would definitely recommend them.""}, {""review_3""=>""Pants cut a little small, but then again I may be cut a little bigger than I use to be, but I would tell you buy them long and if you need to have them tailored then. I had to order longer ones and they are just right.""}, {""review_4""=>""These Stafford Travel Flat-Front Suit Pants fit, fell, and look great! I bought 3 pairs of pants to match my 3 Stafford Travel Suit Jackets. I'm so pleased with them, being in style again.""}, {""review_5""=>""The pants fit as if they were custom tailored. I have always had issues with finding the proper fit.""}, {""review_6""=>""Tjese pants are comfortable and looks good on you. Attention getting and board room ready.""}, {""review_7""=>""I purchased 2 of the items listed and I wear them often as they of quality material and they are well made.""}, {""review_8""=>""Good weight fabric for year round wear. Ordered a size larger than usual and fit great. Medium grey goes with almost everything.""}]}"
a504f87bc1cff6fe386be892824e16f0,pp5004741001,Vans® Classic Drop T-Shirt,"Graphic logo tee is classic Vans in soft, 100% cotton. crewneck short sleeves cotton washable imported",26.59,18.12,shirts,jcpenney|shirts,,http://www.jcpenney.com/vans-classic-drop-t-shirt/prod.jump?ppId=pp5004741001&catId=cat1006520026&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/shirts/vans/_/N-gn97tmZi9/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1016201417053215M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Vans,,
6fe00d2ba7314887d2329cb1c62d35df,pp5007310131,Stylus™ 5-Pocket Denim Gaucho Pants,"It's easy to complement your throwback style with a little the low-key chic in our 70s-inspired denim gaucho pants. loose fit mid rise bootcut leg 5-pocket styling button-and-zip fly closure cotton/spandex washable imported misses: 22"" inseam petite: 20½"" inseam",58.01,26.09,stylus,jcpenney|stylus,5 out of 5,http://www.jcpenney.com/stylus-5-pocket-denim-gaucho-pants/prod.jump?ppId=pp5007310131&catId=cat1004890013&&_dyncharset=UTF-8&urlState=/women/shop-brands/stylus/29-8/_/N-gmaa3hZ1z13hi0/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1230201517021131M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1230201517021127M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",STYLUS,1,"{""review""=>{""review_1""=>""I must confess , I ordered 10 pairs of these. Five for around the house wear, and five for running errands, etc. These are so comfy and I adore the stretch. They are a boyfriend fit, so if you like them extremely tight, size down one size. So easy to move and bend in , very comfy. Stock up as they will be gone , I did !""}}"
5a396e3514329e8e9e9489697b9d87cd,pp5006331646,Dickies® Jeans - Relaxed Fit,Our relaxed-fit jeans feature 3x1 crosshatch denim for an authentic look and feel. They have a felled inseam for comfort and signature deco stitch and authentic branding on the interior and exterior of the jeans. relaxed fit sits slightly below the waist zip fly flat front 5-pocket styling straight leg hemmed cotton washable imported,60.43,42.30,view all brands,jcpenney|view all brands,,http://www.jcpenney.com/dickies-jeans-relaxed-fit/prod.jump?ppId=pp5006331646&catId=cat100420033&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/shop-guys-brands/view-all-brands/relaxed/_/N-1nscldZ1z140wb/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1211201517033409M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP1211201517033406M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Dickies,,
c36c72e0eff8d3504d947dac5972b5a5,pp5006210031,Carol's Daughter® Tui Herbal Conditioner - 8.5 oz.,"Fix the fading, dryness, damage and curl pattern loss that occurs with color-treated hair with this hydrating conditioner that detangles and makes hair easier to style without stripping away your color. And, it’s light enough to use daily and is also perfect as a co-wash. shea butter, calendula extract and biotin strengthens and softens hair when it's wet so there are fewer snags, snaps and tugs contains lavender, rosemary, sage, nettle, sweet clover and wild rose for all types of dry, color-treated hair no sulfates, parabens, petroleum, mineral oil or artificial colors made in America   How to use: After shampooing, work thoroughly into wet hair. Massage gently into your scalp and hair, especially the ends. Leave in your hair for 3 to 5 minutes and rinse well.   JCPenney limits the sale of all salon products and salon special purchases to 8 of any one item, up to a maximum of 12 items, per customer, per month.",,19.34,view all brands,jcpenney|view all brands,5 out of 5,http://www.jcpenney.com/carols-daughter-tui-herbal-conditioner-85-oz/prod.jump?ppId=pp5006210031&catId=cat1001350015&&_dyncharset=UTF-8&urlState=/for-the-home/shop-more-categories/salon/shop-brands/view-all-brands/carol-s-daughter/_/N-gk6em7Z5jy/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1012201517013559M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",CAROLS DAUGHTER,1,"{""review""=>{""review_1""=>""I love this it made my hair very soft. Will not do with out the great things you have for dry and damaged hair.""}}"
865fa846fc3fee4753a2046c10edcbf8,pp5006470730,Xersion™ Wrap Around Sunglasses,"Our Xersion wrap sunglasses are a perfect fit for your active, outdoor needs. UV protection polarized lenses plastic",33.84,16.92,the outdoor shop,jcpenney|the outdoor shop,,http://www.jcpenney.com/xersion-wrap-around-sunglasses/prod.jump?ppId=pp5006470730&catId=cat1006210031&&_dyncharset=UTF-8&urlState=/men/more-ways-to-shop/the-outdoor-shop/xersion/_/N-gn2kmnZo4/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0204201617034870M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Xersion,,
9c89af55426da5a2042c882ed89888f0,pp5004221666,Stafford® Reversible Leather Belt–Big & Tall,"Stafford feather edge reversible belt is like having two belts in one to enhance your wardrobe.   leather black/brown reversible sides 1¼"" stitched feather edge stained edges polished gunmetal finish buckle dress tip imported For a proper fit, order belts one full size larger than your normal waist size.",41.09,32.87,stafford,jcpenney|stafford,4 out of 5,http://www.jcpenney.com/stafford-reversible-leather-belt-big-tall/prod.jump?ppId=pp5004221666&catId=cat100420008&&_dyncharset=UTF-8&urlState=/men/shop-brands/stafford/reversible/_/N-1nsckoZ1z14161/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0310201417094547M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_4208871355001_4208847182001-th.jpg?pubId=1232842441001",STAFFORD,8,"{""review""=>[{""review_1""=>""Exactly what I expected. Good quality at a fair price.""}, {""review_2""=>""My wife bought me this belt for my birthday. I have exchanged it three times now. The screws that hold the buckle to the belt are extremely poor quality, and break, even under light use. The last one I had broke before I even got out of the house!""}, {""review_3""=>""This is a thick, heavy-weight belt. The size runs a little tighter than other Stafford belts. This may be due in part to the increased thickness.""}, {""review_4""=>""My husband had one for years and it needed to be replaced with a new one! Never look at any other kind but Stafford.""}, {""review_5""=>""I bought the belt and over estimated my waistline. All I can say is that it is worth the dollar and is made of good quality""}, {""review_6""=>""my husband wore this belt less than a half dozen times and the belt part broke away from the buckle.""}, {""review_7""=>""Very happy with purchase. Always fair pricing. Timely delivery.""}]}"
1e9340c25feca7fcb0ddf5b50623b497,pp5006590237,Liz Claiborne® Short-Sleeve Stripe Sweater - Plus,"Earn your stripes with our short-sleeve sweater, a sure bet for comfort and style this season.  roundneck short sleeves rayon/nylon machine wash, dry flat imported",48.34,29.01,sweaters & cardigans,jcpenney|sweaters & cardigans,,http://www.jcpenney.com/liz-claiborne-short-sleeve-stripe-sweater-plus/prod.jump?ppId=pp5006590237&catId=cat1006070069&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/tops/sweaters-cardigans/pink/_/N-gmzkmtZ136/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0204201617043746M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",LIZ CLAIBORNE,,
4f116ee48185c53b25df552475d3dc5d,pp5006350376,The Foundry Supply Co.™ Flat-Front Shorts - Big & Tall,"These striped shorts from The Foundry Supply Co. have an extendable waist for an easier fit. relaxed fit zip and button closure flat front sits at waist extendable waistband straight leg 10"" inseam welt pocket at back hemmed 100% cotton washable imported",60.43,30.20,the foundry supply co.,jcpenney|the foundry supply co.,,http://www.jcpenney.com/the-foundry-supply-co-flat-front-shorts-big-tall/prod.jump?ppId=pp5006350376&catId=cat1002310004&&_dyncharset=UTF-8&urlState=/men/more-for-men/big-tall/shop-brands/the-foundry-supply-co/54/_/N-gkqzckZ1z140vo/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1228201517111120M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",THE FOUNDRY SUPPLY CO.,,
a36c9c06ca769bc1e54fd8ce3f21625b,pp5007080099,a.n.a® Sleeveless Knit Jumpsuit - Tall,"Our jumpsuit from a.n.a. features a unique cinched waist with flowy fabric for a stylish look. scoopneck sleeveless drawstring at waist approx. 30"" long rayon/spandex hand wash, dry flat imported",58.01,33.83,a.n.a.,jcpenney|a.n.a.,,http://www.jcpenney.com/ana-sleeveless-knit-jumpsuit-tall/prod.jump?ppId=pp5007080099&catId=cat1002990018&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/tall/shop-brands/a-n-a/a-n-a/_/N-gl5k1uZ3v/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0404201617034333M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0404201617034330M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",A.N.A,,
4975311467378db7bd7dfbc7908eecf5,pp5005942429,Xersion™ Cotton Muscle Tee,Enjoy sleeveless cotton comfort in colors that bring more style to your game with this soft tee from Xersion. crewneck cotton B65 grey: cotton/polyester washable imported,16.92,8.45,workout clothes,jcpenney|workout clothes,4.6 out of 5,http://www.jcpenney.com/xersion-cotton-muscle-tee/prod.jump?ppId=pp5005942429&catId=cat1006520034&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/workout-clothes/xersion/_/N-gn97tuZo4/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0902201517014001M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0814201517031197M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Xersion,17,"{""review""=>[{""review_1""=>""For a basic tee, this is one of the very few which are quite good and I would keep buying. Xersion offers a great selection of colors which is also a plus. Cotton is a must for me and there are not too many 100% cotton tees to keep their shape with time. I gave it 4 (there are no halves or I would give it 4.5) instead of 5 stars because after a few washes the colors are not as vibrant as when it is new but this is common with most of my cotton wear. It is very soft and very comfortable, ideal for working out or playing sport. I use it as an undershirt as well because I really don't like a t-shirt sleeves showing through my dress shirts so I prefer sleeveless. Overall, I am quite happy with the quality and the price is unmatched for similar items.""}, {""review_2""=>""I bought this product for my husband, and he loves them. Very well constructed, and nice colors (that didn't fade in the wash). My son admired them on his dad - so I bought more in his size.""}, {""review_3""=>""I recommend this product!""}, {""review_4""=>""I live in Fl so light fabrics are best to beat the heat. This muscle shirt is perfect for the weather.""}, {""review_5""=>""Nothing overly amazing about shirt, very comfortable and easy to move around in. Standard workout shirt that looks decent as well.""}, {""review_6""=>""These shirts fit well and are soft. Wash and dry as recommended so they don;t shrink.""}, {""review_7""=>""nice soft cotton feels good on skin,fits great and commfortable""}, {""review_8""=>""The Xersion Cotton Muscle Tee has a great fit and comfort for all my fitness and workout needs, I will definitely be buying more of them in the near future""}, {""review_9""=>""great fit looks good sizeing accurate looks good on my hubby""}]}"
e4255571d48e140aaea3dacadae677d0,pp5006650648,Columbia® Running Rapids™ Shorts,"Our Columbia shorts pack a lot of punch in a small package—featuring moisture-wicking fabric, UPF protection and an adjustable waistband for maximum comfort. quick dry moisture wicking UPF 50+ protection elastic adjustable waistband interior mesh brief 2 front pockets 1 zip-closed security pocket 8"" inseam shorts: nylon poplin mesh lining: polyester washable imported",48.34,30.20,the outdoor shop,jcpenney|the outdoor shop,,http://www.jcpenney.com/columbia-running-rapids-shorts/prod.jump?ppId=pp5006650648&catId=cat1006210031&&_dyncharset=UTF-8&urlState=/men/more-ways-to-shop/the-outdoor-shop/not-applicable/_/N-gn2kmnZ7t6/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0209201617050086M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0209201617050083M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Columbia,,
fed4420d5a6298320d6e9244ec2ef976,pp5007000264,Bisou Bisou® Short-Sleeve Crochet Romper - Plus,"The fun and frilly style of our off-the-shoulder short-sleeve crochet romper makes it the perfect outfit for your next sunny day spent outside. 5"" inseam lined shell: polyester/rayon lining: rayon/spandex washable imported",78.56,45.92,bisou bisou,jcpenney|bisou bisou,5 out of 5,http://www.jcpenney.com/bisou-bisou-short-sleeve-crochet-romper-plus/prod.jump?ppId=pp5007000264&catId=cat1005130021&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-brands/bisou-bisou/career/_/N-gmffadZ1z140dy/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0324201618424299M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0324201618424293M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Bisou Bisou,1,"{""review""=>{""review_1""=>""Perfect fit. Great quality. Would have liked it in black, but black not available.""}}"
fd03a0b4497f8eb9d1e1463ff35b54ff,pp5003810589,Stafford® Executive Super 130 Navy Pinstripe Suit Vest - Classic,"Nothing helps you clean up your look like the classic suit vest, with clean lines and the perfect fit.   wool dry clean only imported",,30.20,clearance,jcpenney|clearance,5 out of 5,http://www.jcpenney.com/stafford-executive-super-130-navy-pinstripe-suit-vest-classic/prod.jump?ppId=pp5003810589&catId=cat100560018&&_dyncharset=UTF-8&urlState=/men/shop-sale-clearance/clearance/stafford/_/N-1nvcluZ7i/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0311201417164419M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2|/dotcom/images/playbutton.svg|http://brightcove.vo.llnwd.net/e1/pd/1232842441001/1232842441001_3984315594001_JCP-MENS-SUITS-V6-th.jpg?pubId=1232842441001",STAFFORD,4,"{""review""=>[{""review_1""=>""My husband is tall and requires bigger clothes, however the clothes in the big and tall category are way to big. We are very pleased with the fit of this vest.""}, {""review_2""=>""I bought the suite as it looked nice on the webpage. Upon receiving it stood up to all that I had sought for as in a good cut, finish with a quality fabric.Unfortunately, it was bit big for me, but I'm hoping to get it in my size.""}, {""review_3""=>""i ordered the vest a little to large. so i will take to store and exchange this week. but i love the color the feel and the material""}, {""review_4""=>""This is a quality product at a reasonable price. Will purchase again.""}]}"
0fd5cf11369a578bcc3e8de03091b167,pp5006300404,Monet® Drop Blue Gold-Tone Earrings,"These divine earrings have gray stones set in gold-tone metal for a vintage look and feel. Elegant and timeless, these earrings are a must-have for your jewelry collection.   Metal:  Gold-tone metal Stones: Blue stonesBack: LeverbackDimensions: 1.1"" long  Jewelry photos are enlarged to show detail.",26.59,18.61,earrings,jcpenney|earrings,,http://www.jcpenney.com/monet-drop-blue-gold-tone-earrings/prod.jump?ppId=pp5006300404&catId=cat100260190&&_dyncharset=UTF-8&urlState=/jewelry-watches/shop-departments/fashion-jewelry-fashion-silver/shop-fashion-jewelry/earrings/blue/_/N-1nox9aZ12y/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1124201517011968M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",MONET JEWELRY,,
6f3d61da2ff410e13e5dd583b3efe12f,pp5005170142,Bulwark® CLD4 Flame-Resistant Coveralls,"Don't chance it. Wear a 6-oz. deluxe coverall and protect yourself from potential on-the-job fire or chemical mishaps. flame-resistant fabric combination of comfortable cotton and durable nylon for long-lasting protection 1-piece, topstitched, lay-flat collar 2-way concealed taped brass breakaway zipper concealed snap-on cuff 2 angled chest pockets with concealed flap zipper closures deep pleated action back hazard risk category 2 protection cotton/nylon washable imported of domestic goods more sizes: regular, tall, big, big tall NOTE: When washing, use soft water. Avoid starches and fabric softeners. Do not use chlorine bleach.",108.78,80.97,coveralls & overalls,jcpenney|coveralls & overalls,,http://www.jcpenney.com/bulwark-cld4-flame-resistant-coveralls/prod.jump?ppId=pp5005170142&catId=cat100350034&&_dyncharset=UTF-8&urlState=/men/shop-clothing/workwear-scrubs/shop-clothing/coveralls-overalls/48/_/N-1nqukyZ1z141kv/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/0900631B81BDF0D3M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Bulwark,,
d5f5d262b68d2b216151268f32c304f3,pp5006900216,Okie Dokie® Knot-Back Tank Top - Toddler Girls 2t-5t,"With all kinds of pairing options, this knot-back tank top is sure to become one of her new favorite outfit staples.●    squareneck●    cotton/polyester●    washable●    imported  ",14.50,7.24,all brands,jcpenney|all brands,,http://www.jcpenney.com/okie-dokie-knot-back-tank-top-toddler-girls-2t-5t/prod.jump?ppId=pp5006900216&catId=cat100260152&&_dyncharset=UTF-8&urlState=/baby/shop-brands/all-brands/solid/_/N-1nox88Z1z141ur/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0314201617035781M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Okie Dokie,,
dcf7fd0a27d950cbc921b488285f9716,pp5005810303,adidas® Go To Performance Fleece Pants,Get more comfort out of your cold-weather workouts in these light and soft fleece pants with climawarm™ technology. climawarm™ moisture management technology sits at waist regular fit through seat and thigh elastic waist with drawstring side-seam pockets left leg logo polyester washable imported,54.39,32.62,pants,jcpenney|pants,4.4 out of 5,http://www.jcpenney.com/adidas-go-to-performance-fleece-pants/prod.jump?ppId=pp5005810303&catId=cat1006520029&&_dyncharset=UTF-8&urlState=/juniors-guys/view-all-guys/hidden-categories/view-all-guys/pants/original/_/N-gn97tpZ1z140v6/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0803201520380989C.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ADIDAS,12,"{""review""=>[{""review_1""=>""Thick and warm. Nice quality. Got it at very cheap price. Big bang!!!""}, {""review_2""=>""Pleased with purchased and the price was good. I would buy from JCPenney again.""}, {""review_3""=>""I always love Adidas clothing and this is no exception. The only drawback is that it is not as thick as I was expecting but it is a good quality product and very comfortable for my workouts.""}, {""review_4""=>""I thought these wear cotton sweat pants , but the materialit not cotton, type of material that will peel up after washing""}, {""review_5""=>""My son is 6'2\"" with a 34\"" inseam. Finding sweat pants that fit is difficult. These fit him very well. The fabric is soft and cozy. I'm so happy to see him wearing something besides basketball shorts since it's winter in New England!""}, {""review_6""=>""These pants were soft and comfy, and a good fit. Hubby loves them.""}, {""review_7""=>""These fleece pants are fantastic. Very comfortable and the quality is unbelievable. They out last heavy blue jeans . Wash after wash and still look new.""}, {""review_8""=>""I\""ll have to return it to small.""}, {""review_9""=>""I\""ll have to return it to small.""}, {""review_10""=>""I\""ll have to return it to small.""}, {""review_11""=>""I\""ll have to return it to small.""}, {""review_12""=>""I\""ll have to return it to small.""}]}"
8511c0a81c967adfc02fb29746ac0f3c,pp5004600126,i jeans by Buffalo Carty Short-Sleeve Graphic Tee,Striped cotton shirt keeps your look fresh with a modified Western yoke and welt chest pocket.   point collar short sleeves welt chest pocket with button cotton washable imported  ,36.26,12.68,graphic t-shirts,jcpenney|graphic t-shirts,5 out of 5,http://www.jcpenney.com/i-jeans-by-buffalo-carty-short-sleeve-graphic-tee/prod.jump?ppId=pp5004600126&catId=cat1002990005&&_dyncharset=UTF-8&urlState=/men/shop-clothing/t-shirts-tanks/graphic-t-shirts/i-jeans-by-buffalo/_/N-gl5k1hZ1g3/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0123201517013039M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",I JEANS BY BUFFALO,1,"{""review""=>{""review_1""=>""Great tshirt at a great price! Will buy more! Good fit!""}}"
dffce60a5ad33bcb8a1308a8a214bade,pp5004201263,adidas® Everyday Cuffed Pants,These easy-going pants from adidas offer styling that’s welcome on and off the court.   regular fit sits at waist terry-lined elastic waist side seam pockets embroidered logo on left leg closed bottom cotton/polyester washable imported,,30.20,pants,jcpenney|pants,5 out of 5,http://www.jcpenney.com/adidas-everyday-cuffed-pants/prod.jump?ppId=pp5004201263&catId=cat100560286&&_dyncharset=UTF-8&urlState=/men/shop-sale-clearance/clearance/pants/tapered-leg/_/N-1nvctaZ7t0/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0822201417121635M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0822201417121536M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0822201417121585M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",ADIDAS,4,"{""review""=>[{""review_1""=>""i bought theses for my husband and son great fit and length my guys are 6'2 and they were perfect.""}, {""review_2""=>""Love adidas and these were great fit and priced right. Thanks!""}, {""review_3""=>""He's a coach and they are great easy to move in, fits like a glove, very happy with them""}, {""review_4""=>""My middle school son loves the way the fit and comfortable.""}]}"
77d082300f09ce56dec3f3992867037b,pp5006301198,Inspired Hearts Cosmic Pants - Juniors Plus,"The sporty style of our performance pants can take you to the gym or be a comfy choice for a lazy day. elastic waist slim fit approx. 25-26"" length polyester/spandex washable imported",50.76,30.20,leggings,jcpenney|leggings,,http://www.jcpenney.com/inspired-hearts-cosmic-pants-juniors-plus/prod.jump?ppId=pp5006301198&catId=cat1003810028&&_dyncharset=UTF-8&urlState=/juniors/specialty-sizing/juniors-plus/leggings/not-applicable/_/N-gln4rwZ1z13vt1/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP1119201517044617M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",INSPIRED HEARTS,,
45059e3146c1b1f5eb5196db23548524,pp5004680245,PB Paws by Park B. Smith® Kitty Fun Tapestry Pet Mat,"Although it's easy to think your cat hangs out in one position, this pet mat will show you the others you might be missing out on.   protects floors underneath pet dishes or by the kitchen sink indoor/outdoor use perfect for any pet lover or pet liquid resistant nonskid latex backing rug pad is recommended to improve slip resistance and protect underlying surfaces Cotton/polyester with latex backing. Machine wash, dry flat. Imported.",,14.49,gifts under $15,jcpenney|gifts under $15,5 out of 5,http://www.jcpenney.com/pb-paws-by-park-b-smith-kitty-fun-tapestry-pet-mat/prod.jump?ppId=pp5004680245&catId=cat1006240038&&_dyncharset=UTF-8&urlState=/shops/bend-the-trend-main-category/gifts-under/park-b-smith/_/N-gn37s6Z1pr/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0919201417085414M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",Park B Smith,2,"{""review""=>[{""review_1""=>""Very lovely and keeps the floor neat and clean from messy pet eating!""}, {""review_2""=>""I bought this mat to put outside my cat's litter box. It really looks good, its waterproof, and I don't have all that litter outside the box like I used to. Looks exceptionally good, kinda feel bad for using it as a litter mat.""}]}"
21fc41e93f4eabc52e35c8a88324ee1d,pp5004110151,French Toast® Pull-On Short - Toddler Boys 2t-4t,"Uncomplicate his morning with these fuss-free, pull-on shorts.   elastic waist mock fly with chalk button no-wrinkle fabric 2 front pockets, 1 back pocket twill cotton/polyester washable imported",21.76,19.33,school uniforms,jcpenney|school uniforms,5 out of 5,http://www.jcpenney.com/french-toast-pull-on-short-toddler-boys-2t-4t/prod.jump?ppId=pp5004110151&catId=cat100260060&&_dyncharset=UTF-8&urlState=/kids/shop-boys/shop-all-boys/shop-boys-clothing/school-uniforms/3t/_/N-1nox5oZ8g/cat.jump,"http://s7d2.scene7.com/is/image/JCPenney/DP0612201417083475M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2| http://s7d2.scene7.com/is/image/JCPenney/DP0612201417083425M.tif?wid=65&hei=65&fmt=jpg&op_usm=.4,.8,0,0&resmode=sharp2",French Toast,1,"{""review""=>{""review_1""=>""These shorts are great because they have an elastic waistband. This makes it easy for my toddler to pull them off and on for the bathroom.""}}"
